,name,job,tool,runtime,timesaved,date
6364,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,18,115518,Fri Dec 28 22:55:36 2018
6365,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,19,123830,Fri Dec 28 23:38:49 2018
6366,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,198,115625,Fri Dec 28 22:59:43 2018
6367,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,215,112729,Fri Dec 28 22:31:04 2018
6368,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,491,123007,Fri Dec 28 23:38:18 2018
6369,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,68,113147,Fri Dec 28 22:32:55 2018
6370,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,DRC View,745,113413,Fri Dec 28 22:46:39 2018
6371,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-2,Layer Panel,6,113117,Fri Dec 28 22:31:23 2018
6372,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-3mil,DRC View,144,124148,Fri Dec 28 23:44:13 2018
6373,Designer53,INPHI-1022060-PORIMA-BRD-62-DRC-3mil,Waive Connected Same Net DRC,6,124133,Fri Dec 28 23:41:39 2018
6374,Designer53,INPHI-1022060-PORIMA-BRD-62-drill-chart,Create Drill Chart Fields,205,203937,Fri Dec 28 07:43:03 2018
6375,Designer53,INPHI-1022060-PORIMA-BRD-65,Check Gerber Setting,2,153013,Sat Dec 29 02:30:16 2018
6376,Designer53,INPHI-1022060-PORIMA-BRD-65-Drill-Chart-Backdrill,Check Gerber Setting,3,151523,Sat Dec 29 02:15:26 2018
6377,Designer53,INPHI-1022060-PORIMA-BRD-66,Check Short At NC Pins,5,160531,Sat Dec 29 03:05:37 2018
6378,Designer53,INPHI-1022060-PORRIMA-BRD-24,Check 93K Pogo (Template) Connections,11,032312,Tue Dec 11 14:23:22 2018
6379,Designer53,INPHI-1022060-PORRIMA-BRD-24,Extract Decaps Scheme,8,043556,Tue Dec 11 15:36:04 2018
6380,Designer53,INPHI-1022060-PORRIMA-BRD-24_template,Check 93K Pogo (Template) Connections,4,032609,Tue Dec 11 14:26:13 2018
6381,Designer53,INPHI-1022060-PORRIMA-BRD-25,Extract Connections Scheme (QA Comparison),115,054158,Wed Dec 12 16:43:53 2018
6382,Designer53,INPHI-1022060-PORRIMA-BRD-25,Extract Connections Scheme (QA Comparison),470,054450,Wed Dec 12 16:52:39 2018
6383,Designer53,INPHI-1022060-PORRIMA-BRD-25,Extract Connections Scheme (QA Comparison),510,053322,Wed Dec 12 16:41:52 2018
6384,Designer53,INPHI-1022060-PORRIMA-BRD-25,Extract Decaps Scheme,3,034150,Wed Dec 12 14:41:53 2018
6385,Designer53,INPHI-1022060-PORRIMA-BRD-25,Extract Decaps Scheme,32,034043,Wed Dec 12 14:41:14 2018
6386,Designer53,INPHI-1022060-PORRIMA-BRD-25_QA,Extract Connections Scheme (QA Comparison),156,055541,Wed Dec 12 16:58:17 2018
6387,Designer53,INPHI-1022060-PORRIMA-BRD-27,Design View,34,173043,Mon Dec 17 04:31:17 2018
6388,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check 93K Pogo Placement,3,034426,Fri Dec 14 14:44:29 2018
6389,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check Airgap Comp To Comp,10,113644,Mon Dec 17 22:36:54 2018
6390,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check Airgap Comp To Comp,10,113848,Mon Dec 17 22:38:58 2018
6391,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check Airgap Comp To Comp,10,113940,Mon Dec 17 22:39:49 2018
6392,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check Airgap Comp To Comp,15,113609,Mon Dec 17 22:36:24 2018
6393,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check Airgap Hole To Hole,38,113352,Mon Dec 17 22:34:30 2018
6394,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check BGA Pin Locations,42,113442,Mon Dec 17 22:35:24 2018
6395,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check BGA Pin Locations,7,113552,Mon Dec 17 22:35:59 2018
6396,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Check BGA Pin Locations,8,113535,Mon Dec 17 22:35:43 2018
6397,Designer53,INPHI-1022060-PORRIMA-BRD-27_placement,Compare Padstack Definition By Component,47,035117,Fri Dec 14 14:52:04 2018
6398,Designer53,INPHI-1022060-PORRIMA-BRD-29,DiffPair Info,n_a,125010,Mon Dec 17 23:50:10 2018
6399,Designer53,INPHI-1022060-PORRIMA-BRD-29,DiffPair Info,n_a,125023,Mon Dec 17 23:50:22 2018
6400,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Connections Scheme (QA Comparison),231,150506,Tue Dec 18 02:08:57 2018
6401,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Connections Scheme (QA Comparison),7251,150905,Tue Dec 18 04:09:55 2018
6402,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Relay Coil Current,2,175113,Tue Dec 18 04:51:15 2018
6403,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Relay Coil Current,8,173728,Tue Dec 18 04:37:36 2018
6404,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Relay Coil Nets,2,171257,Tue Dec 18 04:12:59 2018
6405,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Relay Coil Nets,2,173127,Tue Dec 18 04:31:29 2018
6406,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Relay Coil Nets,4,171434,Tue Dec 18 04:14:38 2018
6407,Designer53,INPHI-1022060-PORRIMA-BRD-29,Extract Relay Coil Nets,8,171325,Tue Dec 18 04:13:33 2018
6408,Designer53,INPHI-1022060-PORRIMA-BRD-30,Check 93K Pogo (Template) Connections,4,164750,Wed Dec 19 03:47:54 2018
6409,Designer53,INPHI-1022060-PORRIMA-BRD-30,Extract Decaps Scheme,10,173530,Wed Dec 19 04:35:40 2018
6410,Designer53,INPHI-1022060-PORRIMA-BRD-30,Extract Decaps Scheme,3,173836,Wed Dec 19 04:38:38 2018
6411,Designer53,INPHI-1022060-PORRIMA-BRD-33_Planes,Reduce Thermal Relief,37,112543,Sun Dec 23 22:26:20 2018
6412,Designer53,INPHI-1022060-PORRIMA-BRD-36,Design View,170,091652,Tue Dec 25 20:19:43 2018
6413,Designer53,INPHI-1022060-PORRIMA-BRD-36_QA,Check Airgap Hole To Hole,281,094403,Tue Dec 25 20:48:44 2018
6414,Designer53,INPHI-1022060-PORRIMA-BRD-36_QA,Check Airgap Hole To Hole,709,092642,Tue Dec 25 20:38:31 2018
6415,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA,Layer Panel,7,144629,Wed Dec 26 01:46:36 2018
6416,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,Check Arcs Bend,143,152242,Wed Dec 26 02:25:05 2018
6417,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,Check Arcs Bend,183,153838,Wed Dec 26 02:41:42 2018
6418,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,Check Arcs Bend,92,152105,Wed Dec 26 02:22:37 2018
6419,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,Check Un-Miter,135,153614,Wed Dec 26 02:38:29 2018
6420,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,Check Un-Miter,14,152040,Wed Dec 26 02:20:55 2018
6421,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,1054,174442,Wed Dec 26 05:02:16 2018
6422,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,15,194424,Wed Dec 26 06:44:39 2018
6423,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,1675,181114,Wed Dec 26 05:39:09 2018
6424,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,1722,171215,Wed Dec 26 04:40:57 2018
6425,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,268,193208,Wed Dec 26 06:36:36 2018
6426,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,3151,183927,Wed Dec 26 06:31:59 2018
6427,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,339,193840,Wed Dec 26 06:44:19 2018
6428,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,347,180444,Wed Dec 26 05:10:32 2018
6429,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,48,180310,Wed Dec 26 05:03:58 2018
6430,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,70,174154,Wed Dec 26 04:43:04 2018
6431,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,8,193806,Wed Dec 26 06:38:14 2018
6432,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,DRC View,95,170910,Wed Dec 26 04:10:45 2018
6433,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--ars,Layer Panel,5,151312,Wed Dec 26 02:13:18 2018
6434,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,103,162644,Wed Dec 26 03:28:27 2018
6435,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,136,161006,Wed Dec 26 03:12:23 2018
6436,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,157,165627,Wed Dec 26 03:59:04 2018
6437,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,17,170509,Wed Dec 26 04:05:26 2018
6438,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,176,155427,Wed Dec 26 02:57:23 2018
6439,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,29,170757,Wed Dec 26 04:08:26 2018
6440,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,65,160459,Wed Dec 26 03:06:04 2018
6441,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Arcs Bend,96,161744,Wed Dec 26 03:19:21 2018
6442,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,101,161744,Wed Dec 26 03:19:25 2018
6443,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,12,170740,Wed Dec 26 04:07:53 2018
6444,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,17,162621,Wed Dec 26 03:26:38 2018
6445,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,20,170509,Wed Dec 26 04:05:30 2018
6446,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,45,170419,Wed Dec 26 04:05:05 2018
6447,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,48,160910,Wed Dec 26 03:09:58 2018
6448,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,6,160450,Wed Dec 26 03:04:56 2018
6449,Designer53,INPHI-1022060-PORRIMA-BRD-37_QA--routing-final,Check Un-Miter,8,155413,Wed Dec 26 02:54:21 2018
6450,Designer53,INPHI-1022060-PORRIMA-BRD-39,Check Airgap Hole To Hole,378,105542,Wed Dec 26 22:02:01 2018
6451,Designer53,INPHI-1022060-PORRIMA-BRD-39,Check Airgap Hole To Hole,740,110638,Wed Dec 26 22:18:59 2018
6452,Designer53,INPHI-1022060-PORRIMA-BRD-39_SI,Check PS9G Swell,12,154116,Thu Dec 27 02:41:28 2018
6453,Designer53,INPHI-1022060-PORRIMA-BRD-39_SI,Check PS9G Swell,3,154200,Thu Dec 27 02:42:04 2018
6454,Designer53,INPHI-1022060-PORRIMA-BRD-39_SI,Check PS9G Swell,4,154407,Thu Dec 27 02:44:11 2018
6455,Designer53,INPHI-1022060-PORRIMA-BRD-39_SI,Design View,21,112320,Wed Dec 26 22:23:41 2018
6456,Designer53,INPHI-1022060-PORRIMA-BRD-39_SI,Design View,44,113133,Wed Dec 26 22:32:17 2018
6457,Designer53,INPHI-1022060-PORRIMA-BRD-39_SI,Design View,74,125850,Thu Dec 27 00:00:05 2018
6458,Designer53,INPHI-1022060-PORRIMA-BRD-41_Planes,Reduce Thermal Relief,12,171225,Thu Dec 27 04:12:37 2018
6459,Designer53,INPHI-1022060-PORRIMA-BRD-42_routing,Layer Panel,6,174420,Thu Dec 27 04:44:27 2018
6460,Designer53,INPHI-1022060-PORRIMA-BRD-50-swell,Check Gen3 Swell,6,102634,Thu Dec 27 21:26:40 2018
6461,Designer53,INPHI-1022060-PORRIMA-BRD-50-swell,Check PS9G Swell,9,101801,Thu Dec 27 21:18:10 2018
6462,Designer53,INPHI-1022060-PORRIMA-BRD-50-swell,Design View,69,102418,Thu Dec 27 21:25:27 2018
6463,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-26_Placement,Compare Placement,164.txt,,Thu Nov  8 05:38:00 2018
6464,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-39_planes,DRC View,487,105500,Fri Nov  9 22:03:07 2018
6465,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-41-planes,DRC View,521,154429,Sat Nov 10 02:53:10 2018
6466,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-42_planes,DRC View,43,155738,Sat Nov 10 02:58:21 2018
6467,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-46,Create Drill Chart Fields,63,115343,Wed Nov 21 22:54:46 2018
6468,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-47,Compare Connections,561,112449,Wed Nov 21 22:34:10 2018
6469,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-47,Create Drill Chart Fields,169,115944,Wed Nov 21 23:02:33 2018
6470,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-47-1-drc,DRC View,316,124113,Wed Nov 21 23:46:29 2018
6471,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-47_Placement-Routing,Compare Routing,291,114616,Wed Nov 21 22:51:07 2018
6472,Designer53,INTEL-1023060-W22B4AA-GEN1-BRD-7_Placement,Compare Placement,5.txt,,Thu Nov  8 05:35:07 2018
6473,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-11_Tester-Config,Check 93K Pogo (Template) Connections,6,142342,Mon Feb 18 01:23:48 2019
6474,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-11_Tester-Config,Check 93K Pogo (Template) Connections,7,125336,Sun Feb 17 23:53:43 2019
6475,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-11_Tester-Config,Check 93K Pogo (Template) Connections,9,124237,Sun Feb 17 23:42:46 2019
6476,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Compare Connections,303,173552,Fri Feb 22 04:40:55 2019
6477,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Connections Scheme (QA Comparison),1039,153348,Tue Feb 19 02:51:07 2019
6478,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Connections Scheme (QA Comparison),60,155136,Tue Feb 19 02:52:36 2019
6479,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Connections Scheme (QA Comparison),7016,155256,Tue Feb 19 04:49:52 2019
6480,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Connections Scheme (QA Comparison),9,155111,Tue Feb 19 02:51:20 2019
6481,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Decaps Scheme,6,145450,Wed Feb 20 01:54:56 2019
6482,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Relay Coil Current,2,141856,Wed Feb 20 01:18:57 2019
6483,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-14,Extract Relay Coil Nets,4,112719,Tue Feb 19 22:27:23 2019
6484,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-16,Extract Connections Scheme (QA Comparison),122,120550,Wed Feb 20 23:07:52 2019
6485,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19-2,Reduce Thermal Relief,7,094716,Fri Feb 22 20:47:23 2019
6486,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement,Check 93K Pogo Placement,4,145410,Sat Feb 23 01:54:14 2019
6487,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement,Check Airgap Comp To Comp,22,153340,Mon Feb 25 02:34:01 2019
6488,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement-2,Check Airgap Hole To Hole,61,155711,Mon Feb 25 02:58:12 2019
6489,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement-2,Check Pin Via Overlap,15,155824,Mon Feb 25 02:58:38 2019
6490,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement-2,Check Pin Via Overlap,48,155913,Mon Feb 25 03:00:01 2019
6491,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement-2,Padstack Definition View,138,160502,Mon Feb 25 03:07:19 2019
6492,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-19_Placement-3,Check Design Important,645,160843,Mon Feb 25 03:19:27 2019
6493,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-28-placement,Check 93K Pogo Placement,17,114300,Tue Mar  5 22:43:17 2019
6494,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-28-placement,Compare Placement,378,115421,Tue Mar  5 23:00:39 2019
6495,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-28-placement-2,Check Airgap Comp To Comp,48,121627,Tue Mar  5 23:17:15 2019
6496,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-28-placement-2,Check Airgap Hole To Hole,393,122050,Tue Mar  5 23:27:24 2019
6497,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-28-placement-2,Check Design Important,296,122736,Tue Mar  5 23:32:32 2019
6498,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak,Check Design Important,33,145652,Wed Mar  6 01:57:25 2019
6499,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak,DRC View,14,151944,Wed Mar  6 02:19:58 2019
6500,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak-2,DRC View,12,152800,Wed Mar  6 02:28:12 2019
6501,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak-2,DRC View,12,155430,Wed Mar  6 02:54:42 2019
6502,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak-2,DRC View,187,153100,Wed Mar  6 02:34:07 2019
6503,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak-2,DRC View,26,154945,Wed Mar  6 02:50:11 2019
6504,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak-2,DRC View,6,153444,Wed Mar  6 02:34:50 2019
6505,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-msak-2,Waive same net mask to mask drc,34,152639,Wed Mar  6 02:27:13 2019
6506,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-stub,Check Signal Stub,0,170155,Wed Mar  6 04:01:56 2019
6507,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-stub,Check Signal Stub,0,170240,Wed Mar  6 04:02:40 2019
6508,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-stub,Check Signal Stub,0,171801,Wed Mar  6 04:18:01 2019
6509,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-29-stub,Check Signal Stub,1,171743,Wed Mar  6 04:17:44 2019
6510,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-31,Design View,163,212929,Wed Mar  6 08:32:12 2019
6511,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-31,Design View,19,205105,Wed Mar  6 07:51:24 2019
6512,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-31,Design View,431,205105,Wed Mar  6 07:58:16 2019
6513,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-31,Design View,50,210017,Wed Mar  6 08:01:07 2019
6514,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-39,Check FAB Notes,2,105122,Thu Mar  7 21:51:24 2019
6515,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-39,Check FAB stack-up,4,112605,Thu Mar  7 22:26:10 2019
6516,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-41,Compare Placement,74,152833,Mon Mar 11 03:29:47 2019
6517,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-41-topology,Check Gerber Setting,2,145348,Fri Mar  8 01:53:50 2019
6518,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-41-topology,Check Signal Stub,1,145122,Fri Mar  8 01:51:23 2019
6519,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-43,Check FAB Notes,2,174958,Fri Mar  8 04:50:00 2019
6520,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-44,Check Color Legend,21,191433,Fri Mar  8 06:14:55 2019
6521,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-44,Check FAB Notes,3,191143,Fri Mar  8 06:11:46 2019
6522,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-44,Check Gerber Setting,2,191859,Fri Mar  8 06:19:01 2019
6523,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-45,Check Gerber Setting,2,203728,Fri Mar  8 07:37:30 2019
6524,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Back Drill Nets Info,0,100634,Sun Mar 10 22:06:35 2019
6525,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Check Airgap Hole To Hole,24,122537,Mon Mar 11 00:26:02 2019
6526,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Check FAB stack-up,3,120500,Mon Mar 11 00:05:04 2019
6527,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Check Gerber Setting,3,100603,Sun Mar 10 22:06:06 2019
6528,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Create Drill Chart Fields,75,102919,Sun Mar 10 22:30:34 2019
6529,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Design View,1680,103841,Sun Mar 10 23:06:42 2019
6530,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46,Design View,2367,110757,Sun Mar 10 23:47:24 2019
6531,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-3mil-DRC,DRC View,332,123233,Mon Mar 11 00:38:06 2019
6532,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-3mil-DRC,Waive Connected Same Net DRC,6,123221,Mon Mar 11 00:32:27 2019
6533,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,1031,143447,Mon Mar 11 02:51:58 2019
6534,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,162,145232,Mon Mar 11 02:55:14 2019
6535,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,210,130101,Mon Mar 11 01:04:32 2019
6536,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,35,125603,Mon Mar 11 00:56:38 2019
6537,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,6,145534,Mon Mar 11 02:55:40 2019
6538,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,715,142221,Mon Mar 11 02:34:16 2019
6539,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-5mil-DRC-2,DRC View,85,125809,Mon Mar 11 00:59:35 2019
6540,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-mask,Back Drill Nets Info,0,095504,Sun Mar 10 21:55:05 2019
6541,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-mask,DRC View,162,100044,Sun Mar 10 22:03:27 2019
6542,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-mask,DRC View,21,095926,Sun Mar 10 21:59:47 2019
6543,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-46-mask,Waive same net mask to mask drc,29,100001,Sun Mar 10 22:00:30 2019
6544,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-47,Create Drill Chart Fields,262,172010,Mon Mar 11 05:24:32 2019
6545,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-47-DRC,Check Gerber Setting,1,171846,Mon Mar 11 05:18:47 2019
6546,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-48,Create Drill Chart Fields,345,144541,Wed Mar 13 02:51:27 2019
6547,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-50,Compare Connections,569,124218,Wed Mar 13 00:51:47 2019
6548,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-50-placement,Compare Placement,496,141510,Wed Mar 13 02:23:26 2019
6549,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-51,Create Drill Chart Fields,228,150317,Wed Mar 13 03:07:06 2019
6550,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-51,Design View,23,150716,Wed Mar 13 03:07:40 2019
6551,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-51,Design View,97,150751,Wed Mar 13 03:09:29 2019
6552,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-51-drc,DRC View,46,151217,Wed Mar 13 03:13:03 2019
6553,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-52,Create Drill Chart Fields,47,104452,Thu Apr  4 22:45:40 2019
6554,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-56,Create Drill Chart Fields,60,104552,Thu Apr  4 22:46:52 2019
6555,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-56,Design View,421,105119,Thu Apr  4 22:58:20 2019
6556,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-60,Compare Connections,124,114752,Sun Apr  7 23:49:58 2019
6557,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-60,Compare Placement,205,123315,Mon Apr  8 00:36:40 2019
6558,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-60-routing-singlwStub,Check Signal Stub,1,145433,Mon Apr  8 02:54:34 2019
6559,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-61-Drill-Chart,Create Drill Chart Fields,39,145927,Mon Apr  8 03:00:06 2019
6560,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-61-FAB,Check FAB Notes,2,145538,Mon Apr  8 02:55:40 2019
6561,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-61-mask,Check Gerber Setting,2,150831,Mon Apr  8 03:08:33 2019
6562,Designer53,INTEL-1025980-CARLSVILLE-LB-DS-BRD-61-mask,DRC View,14,150756,Mon Apr  8 03:08:10 2019
